date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:02:43	1290461/1290461	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:02:43%20GMT	https://www.uniformbucket.com/category/corporate-uniform/female-top	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/corporate-uniform/female-top.html	(from https://www.uniformbucket.com/)
00:02:44	1277120/1277120	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:02:43%20GMT	https://www.uniformbucket.com/category/corporate-uniform/shirts	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/corporate-uniform/shirts.html	(from https://www.uniformbucket.com/)
00:02:44	1637862/1637862	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:02:44%20GMT	https://www.uniformbucket.com/category/corporate-uniform/corporate-t-shirts	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/corporate-uniform/corporate-t-shirts.html	(from https://www.uniformbucket.com/)
00:02:45	1215363/1215363	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:02:44%20GMT	https://www.uniformbucket.com/category/corporate-uniform/trousers	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/corporate-uniform/trousers.html	(from https://www.uniformbucket.com/)
00:02:45	930122/930122	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:02:45%20GMT	https://www.uniformbucket.com/category/corporate-uniform/vest-coat	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/corporate-uniform/vest-coat.html	(from https://www.uniformbucket.com/)
00:02:46	1185040/1185040	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:02:45%20GMT	https://www.uniformbucket.com/category/hotel-uniform/chef-apron	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/hotel-uniform/chef-apron.html	(from https://www.uniformbucket.com/)
00:02:46	1048427/1048427	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:02:46%20GMT	https://www.uniformbucket.com/category/hotel-uniform/bandana	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/hotel-uniform/bandana.html	(from https://www.uniformbucket.com/)
00:02:46	830640/830640	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:02:46%20GMT	https://www.uniformbucket.com/category/hotel-uniform/bed-sheet-napkins	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/hotel-uniform/bed-sheet-napkins.html	(from https://www.uniformbucket.com/)
00:02:47	1225245/1225245	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:02:47%20GMT	https://www.uniformbucket.com/category/hotel-uniform/chef-coats	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/hotel-uniform/chef-coats.html	(from https://www.uniformbucket.com/)
00:02:48	1257583/1257583	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:02:47%20GMT	https://www.uniformbucket.com/category/hotel-uniform/chef-trousers	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/hotel-uniform/chef-trousers.html	(from https://www.uniformbucket.com/)
00:02:48	1670092/1670092	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:02:48%20GMT	https://www.uniformbucket.com/category/hotel-uniform/front-office-uniform	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/hotel-uniform/front-office-uniform.html	(from https://www.uniformbucket.com/)
00:02:48	881556/881556	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:02:48%20GMT	https://www.uniformbucket.com/category/hotel-uniform/hotel-accessories	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/hotel-uniform/hotel-accessories.html	(from https://www.uniformbucket.com/)
00:02:49	1179461/1179461	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:02:49%20GMT	https://www.uniformbucket.com/category/hotel-uniform/housekeeping-shirt	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/hotel-uniform/housekeeping-shirt.html	(from https://www.uniformbucket.com/)
00:02:50	1222409/1222409	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:02:49%20GMT	https://www.uniformbucket.com/category/hotel-uniform/housekeeping-trousers	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/hotel-uniform/housekeeping-trousers.html	(from https://www.uniformbucket.com/)
00:02:50	1219290/1219290	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:02:50%20GMT	https://www.uniformbucket.com/category/hotel-uniform/housekeeping-vest	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/hotel-uniform/housekeeping-vest.html	(from https://www.uniformbucket.com/)
00:02:51	865420/865420	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:02:50%20GMT	https://www.uniformbucket.com/category/hotel-uniform/scarf	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/hotel-uniform/scarf.html	(from https://www.uniformbucket.com/)
00:02:51	1410385/1410385	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:02:51%20GMT	https://www.uniformbucket.com/category/hotel-uniform/t-shirt	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/hotel-uniform/t-shirt.html	(from https://www.uniformbucket.com/)
00:02:52	908816/908816	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:02:51%20GMT	https://www.uniformbucket.com/category/hotel-uniform/towel-2	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/hotel-uniform/towel-2.html	(from https://www.uniformbucket.com/)
00:02:52	1704561/1704561	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:02:52%20GMT	https://www.uniformbucket.com/category/spa-and-salon-uniform/blazers-jackets	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/spa-and-salon-uniform/blazers-jackets.html	(from https://www.uniformbucket.com/)
00:02:53	1446761/1446761	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:02:52%20GMT	https://www.uniformbucket.com/category/spa-and-salon-uniform/dress	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/spa-and-salon-uniform/dress.html	(from https://www.uniformbucket.com/)
00:02:53	902332/902332	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:02:53%20GMT	https://www.uniformbucket.com/category/spa-and-salon-uniform/female-kurti	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/spa-and-salon-uniform/female-kurti.html	(from https://www.uniformbucket.com/)
00:02:53	951855/951855	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:02:53%20GMT	https://www.uniformbucket.com/category/spa-and-salon-uniform/gown	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/spa-and-salon-uniform/gown.html	(from https://www.uniformbucket.com/)
00:02:54	1460037/1460037	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:02:54%20GMT	https://www.uniformbucket.com/category/spa-and-salon-uniform/hair-cutting-sheet-cape	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/spa-and-salon-uniform/hair-cutting-sheet-cape.html	(from https://www.uniformbucket.com/)
00:02:54	996851/996851	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:02:54%20GMT	https://www.uniformbucket.com/category/spa-and-salon-uniform/pajamas	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/spa-and-salon-uniform/pajamas.html	(from https://www.uniformbucket.com/)
00:02:55	1368358/1368358	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:02:55%20GMT	https://www.uniformbucket.com/category/spa-and-salon-uniform/salon-apron	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/spa-and-salon-uniform/salon-apron.html	(from https://www.uniformbucket.com/)
00:02:56	1316424/1316424	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:02:55%20GMT	https://www.uniformbucket.com/category/spa-and-salon-uniform/shirts-spa-and-salon-uniform	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/spa-and-salon-uniform/shirts-spa-and-salon-uniform.html	(from https://www.uniformbucket.com/)
00:02:56	835611/835611	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:02:56%20GMT	https://www.uniformbucket.com/category/spa-and-salon-uniform/slimming-gown	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/spa-and-salon-uniform/slimming-gown.html	(from https://www.uniformbucket.com/)
00:02:57	1188792/1188792	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:02:56%20GMT	https://www.uniformbucket.com/category/spa-and-salon-uniform/trousers-salon-utility	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/spa-and-salon-uniform/trousers-salon-utility.html	(from https://www.uniformbucket.com/)
00:02:57	1162859/1162859	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:02:57%20GMT	https://www.uniformbucket.com/category/spa-and-salon-uniform/tunics-tops	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/spa-and-salon-uniform/tunics-tops.html	(from https://www.uniformbucket.com/)
00:02:58	1311008/1311008	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:02:57%20GMT	https://www.uniformbucket.com/category/industrial-uniform/dungarees	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/industrial-uniform/dungarees.html	(from https://www.uniformbucket.com/)
00:02:58	1133872/1133872	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:02:58%20GMT	https://www.uniformbucket.com/category/industrial-uniform/vest-jackets	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/industrial-uniform/vest-jackets.html	(from https://www.uniformbucket.com/)
00:02:59	1078740/1078740	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:02:58%20GMT	https://www.uniformbucket.com/category/industrial-uniform/work-shirts	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/industrial-uniform/work-shirts.html	(from https://www.uniformbucket.com/)
00:02:59	1199585/1199585	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:02:59%20GMT	https://www.uniformbucket.com/category/industrial-uniform/work-t-shirts	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/industrial-uniform/work-t-shirts.html	(from https://www.uniformbucket.com/)
00:03:00	1111112/1111112	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:02:59%20GMT	https://www.uniformbucket.com/category/industrial-uniform/work-trousers	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/industrial-uniform/work-trousers.html	(from https://www.uniformbucket.com/)
00:03:00	807229/807229	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:03:00%20GMT	https://www.uniformbucket.com/category/security/security-jackets	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/security/security-jackets.html	(from https://www.uniformbucket.com/)
00:03:01	1679284/1679284	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:03:00%20GMT	https://www.uniformbucket.com/category/security/security-shirts	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/security/security-shirts.html	(from https://www.uniformbucket.com/)
00:03:01	1155497/1155497	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:03:01%20GMT	https://www.uniformbucket.com/category/security/security-trousers	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/security/security-trousers.html	(from https://www.uniformbucket.com/)
00:03:02	960290/960290	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:03:01%20GMT	https://www.uniformbucket.com/category/hospital-uniform/doctors-lab-coat	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/hospital-uniform/doctors-lab-coat.html	(from https://www.uniformbucket.com/)
00:03:02	1072745/1072745	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:03:02%20GMT	https://www.uniformbucket.com/category/hospital-uniform/nurse-ward-boy-uniform	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/hospital-uniform/nurse-ward-boy-uniform.html	(from https://www.uniformbucket.com/)
00:03:03	905461/905461	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:03:02%20GMT	https://www.uniformbucket.com/category/hospital-uniform/nurse-ward-boy-trouser	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/hospital-uniform/nurse-ward-boy-trouser.html	(from https://www.uniformbucket.com/)
00:03:03	880528/880528	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:03:03%20GMT	https://www.uniformbucket.com/category/hospital-uniform/patient-uniform	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/hospital-uniform/patient-uniform.html	(from https://www.uniformbucket.com/)
00:03:04	876877/876877	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:03:03%20GMT	https://www.uniformbucket.com/category/hospital-uniform/ot-uniform	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/hospital-uniform/ot-uniform.html	(from https://www.uniformbucket.com/)
00:03:04	1263753/1263753	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:03:04%20GMT	https://www.uniformbucket.com/category/hospital-uniform/reception-uniform	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/hospital-uniform/reception-uniform.html	(from https://www.uniformbucket.com/)
00:03:05	1376948/1376948	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:03:04%20GMT	https://www.uniformbucket.com/category/air-hostess-dress	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/air-hostess-dress.html	(from https://www.uniformbucket.com/)
00:03:05	1084642/1084642	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:03:05%20GMT	https://www.uniformbucket.com/category/automotive-uniform	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/automotive-uniform.html	(from https://www.uniformbucket.com/)
00:03:05	1242735/1242735	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:03:05%20GMT	https://www.uniformbucket.com/category/business-uniforms	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/business-uniforms.html	(from https://www.uniformbucket.com/)
00:03:06	856216/856216	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:03:05%20GMT	https://www.uniformbucket.com/category/bell-boy-doorman-uniforms	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/bell-boy-doorman-uniforms.html	(from https://www.uniformbucket.com/)
00:03:06	1432352/1432352	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:03:06%20GMT	https://www.uniformbucket.com/category/daycare-staff-uniforms	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/daycare-staff-uniforms.html	(from https://www.uniformbucket.com/)
00:03:07	1151709/1151709	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:03:06%20GMT	https://www.uniformbucket.com/category/bartender-uniforms	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/bartender-uniforms.html	(from https://www.uniformbucket.com/)
00:03:07	914750/914750	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:03:07%20GMT	https://www.uniformbucket.com/category/doctor-scrubs	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/doctor-scrubs.html	(from https://www.uniformbucket.com/)
00:03:08	961807/961807	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:03:07%20GMT	https://www.uniformbucket.com/category/doctor-uniform	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/doctor-uniform.html	(from https://www.uniformbucket.com/)
00:03:08	1384909/1384909	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:03:08%20GMT	https://www.uniformbucket.com/category/driver-uniform	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/driver-uniform.html	(from https://www.uniformbucket.com/)
00:03:08	1139555/1139555	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:03:08%20GMT	https://www.uniformbucket.com/category/food-industry-uniforms	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/food-industry-uniforms.html	(from https://www.uniformbucket.com/)
00:03:09	1259176/1259176	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:03:09%20GMT	https://www.uniformbucket.com/category/catering-uniforms	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/catering-uniforms.html	(from https://www.uniformbucket.com/)
00:03:10	1137123/1137123	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:03:09%20GMT	https://www.uniformbucket.com/category/gym-staff-uniform	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/gym-staff-uniform.html	(from https://www.uniformbucket.com/)
00:03:10	961343/961343	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:03:09%20GMT	https://www.uniformbucket.com/category/medical-scrubs	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/medical-scrubs.html	(from https://www.uniformbucket.com/)
00:03:10	979574/979574	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:03:10%20GMT	https://www.uniformbucket.com/category/nurse-uniform	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/nurse-uniform.html	(from https://www.uniformbucket.com/)
00:03:11	1245853/1245853	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:03:11%20GMT	https://www.uniformbucket.com/category/pilot-uniform	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/pilot-uniform.html	(from https://www.uniformbucket.com/)
00:03:11	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2012%20Aug%202024%2014:03:11%20GMT	https://www.uniformbucket.com/category/housekeeping-uniform	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/housekeeping-uniform	(from https://www.uniformbucket.com/)
00:03:11	1371860/1371860	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:03:11%20GMT	https://www.uniformbucket.com/category/event-uniforms	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/event-uniforms.html	(from https://www.uniformbucket.com/)
00:03:12	1171315/1171315	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:03:12%20GMT	https://www.uniformbucket.com/category/hospital-uniform/housekeeping-uniform	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/hospital-uniform/housekeeping-uniform.html	(from https://www.uniformbucket.com/)
00:03:12	1110634/1110634	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:03:12%20GMT	https://www.uniformbucket.com/category/sports-uniforms	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/sports-uniforms.html	(from https://www.uniformbucket.com/)
00:03:13	1244255/1244255	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:03:12%20GMT	https://www.uniformbucket.com/category/supermarket-uniform	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/supermarket-uniform.html	(from https://www.uniformbucket.com/)
00:03:13	829078/829078	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:03:13%20GMT	https://www.uniformbucket.com/category/surgeon-caps	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/surgeon-caps.html	(from https://www.uniformbucket.com/)
00:03:14	1163802/1163802	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:03:13%20GMT	https://www.uniformbucket.com/category/teachers-uniform	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/teachers-uniform.html	(from https://www.uniformbucket.com/)
00:03:14	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2012%20Aug%202024%2014:03:14%20GMT	https://www.uniformbucket.com/category/reception-uniform	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/reception-uniform	(from https://www.uniformbucket.com/)
00:03:14	1493015/1493015	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:03:14%20GMT	https://www.uniformbucket.com/category/waiter-uniform	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/waiter-uniform.html	(from https://www.uniformbucket.com/)
00:03:15	87912/87912	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:03:15%20GMT	https://www.uniformbucket.com/login	C:/My%20Web%20Sites/project/www.uniformbucket.com/login.html	(from https://www.uniformbucket.com/)
00:03:15	1636205/1636205	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:03:15%20GMT	https://www.uniformbucket.com/category/t-shirts	C:/My%20Web%20Sites/project/www.uniformbucket.com/category/t-shirts.html	(from https://www.uniformbucket.com/)
00:03:15	88161/88161	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:03:15%20GMT	https://www.uniformbucket.com/register	C:/My%20Web%20Sites/project/www.uniformbucket.com/register.html	(from https://www.uniformbucket.com/)
00:03:16	386/386	---M-Z	302	error ('Found')	text/html	date:Mon,%2012%20Aug%202024%2014:03:16%20GMT	https://www.uniformbucket.com/my/wishlist	C:/My%20Web%20Sites/project/www.uniformbucket.com/my/wishlist	(from https://www.uniformbucket.com/)
00:03:16	89969/89969	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Aug%202024%2014:03:16%20GMT	https://www.uniformbucket.com/cart	C:/My%20Web%20Sites/project/www.uniformbucket.com/cart.html	(from https://www.uniformbucket.com/)
